title,num_dozens,price,was_sold,date,unit_price,percentage_capitals,number_annoying_punctuation,seller_score,auction_link,bid_history_link,buyer_score,price_of_bid,date_of_bid,final_buyer
Callaway Tour i (s) 36 Used Golf Balls AAAA Recycled Near Mint 4A 3 Dozen ,3,25.0,True,1900-10-01 18:00:00,8.333333333333334,0.23728813559322035,0,53567,http://www.ebay.com/itm/Callaway-Tour-i-s-36-Used-Golf-Balls-AAAA-Recycled-Near-Mint-4A-3-Dozen-/140858637757?pt=US_Golf_Balls&hash=item20cbd43dbd,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=140858637757,73,15.00,2012-09-30 11:48:40,False
Callaway Tour i (s) 36 Used Golf Balls AAAA Recycled Near Mint 4A 3 Dozen ,3,25.0,True,1900-10-01 18:00:00,8.333333333333334,0.23728813559322035,0,53567,http://www.ebay.com/itm/Callaway-Tour-i-s-36-Used-Golf-Balls-AAAA-Recycled-Near-Mint-4A-3-Dozen-/140858637757?pt=US_Golf_Balls&hash=item20cbd43dbd,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=140858637757,2,10.00,2012-09-28 18:38:25,False
Callaway Tour i (s) 36 Used Golf Balls AAAA Recycled Near Mint 4A 3 Dozen ,3,25.0,True,1900-10-01 18:00:00,8.333333333333334,0.23728813559322035,0,53567,http://www.ebay.com/itm/Callaway-Tour-i-s-36-Used-Golf-Balls-AAAA-Recycled-Near-Mint-4A-3-Dozen-/140858637757?pt=US_Golf_Balls&hash=item20cbd43dbd,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=140858637757,73,10.00,2012-09-30 07:21:03,False
Callaway Tour i (s) 36 Used Golf Balls AAAA Recycled Near Mint 4A 3 Dozen ,3,25.0,True,1900-10-01 18:00:00,8.333333333333334,0.23728813559322035,0,53567,http://www.ebay.com/itm/Callaway-Tour-i-s-36-Used-Golf-Balls-AAAA-Recycled-Near-Mint-4A-3-Dozen-/140858637757?pt=US_Golf_Balls&hash=item20cbd43dbd,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=140858637757,40,5.00,2012-09-28 20:25:53,False
Callaway Tour i (s) 36 Used Golf Balls AAAA Recycled Near Mint 4A 3 Dozen ,3,25.0,True,1900-10-01 18:00:00,8.333333333333334,0.23728813559322035,0,53567,http://www.ebay.com/itm/Callaway-Tour-i-s-36-Used-Golf-Balls-AAAA-Recycled-Near-Mint-4A-3-Dozen-/140858637757?pt=US_Golf_Balls&hash=item20cbd43dbd,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=140858637757,40,1.00,2012-09-28 20:25:30,False
Callaway Tour i (s) 36 Used Golf Balls AAAA Recycled Near Mint 4A 3 Dozen ,3,25.0,True,1900-10-01 18:00:00,8.333333333333334,0.23728813559322035,0,53567,http://www.ebay.com/itm/Callaway-Tour-i-s-36-Used-Golf-Balls-AAAA-Recycled-Near-Mint-4A-3-Dozen-/140858637757?pt=US_Golf_Balls&hash=item20cbd43dbd,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=140858637757,40,0.20,2012-09-28 20:25:17,False
Callaway Tour i (s) 36 Used Golf Balls AAAA Recycled Near Mint 4A 3 Dozen ,3,25.0,True,1900-10-01 18:00:00,8.333333333333334,0.23728813559322035,0,53567,http://www.ebay.com/itm/Callaway-Tour-i-s-36-Used-Golf-Balls-AAAA-Recycled-Near-Mint-4A-3-Dozen-/140858637757?pt=US_Golf_Balls&hash=item20cbd43dbd,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=140858637757,,,2012-09-28 18:00:38,False
TWO DOZEN 2DZ BRAND NEW 2012 CALLAWAY HEX BLACK TOUR GOLF BALLS WHITE- 24 Balls,2,51.7,True,1900-10-01 17:23:00,25.85,0.8153846153846154,1,160,http://www.ebay.com/itm/TWO-DOZEN-2DZ-BRAND-NEW-2012-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-WHITE-24-Balls-/180985136521?pt=US_Golf_Balls&hash=item2a238e0589,
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,71,147.50,2012-10-01 16:44:41,True
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,13,145.00,2012-10-01 16:44:42,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,88,128.99,2012-10-01 15:29:31,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,88,125.99,2012-09-30 12:57:13,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,102,125.01,2012-10-01 10:41:58,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,88,117.99,2012-09-30 12:05:21,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,88,110.99,2012-09-30 12:04:07,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,71,110.00,2012-09-30 07:10:15,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,88,103.75,2012-09-30 05:25:30,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,2,100.00,2012-09-28 19:50:44,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,26,60.00,2012-09-29 17:21:43,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,26,55.00,2012-09-29 17:21:32,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,26,50.00,2012-09-29 17:21:23,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,26,40.00,2012-09-29 17:21:13,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,6,26.00,2012-09-29 08:25:06,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,53,24.00,2012-09-28 20:39:32,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,53,22.00,2012-09-28 20:38:58,False
6 DOZEN 2012 BRAND NEW LOOSE CALLAWAY HEX BLACK TOUR GOLF BALLS 72 BALLS,6,147.5,True,1900-10-01 16:44:00,24.583333333333332,0.8813559322033898,0,33122,http://www.ebay.com/itm/6-DOZEN-2012-BRAND-NEW-LOOSE-CALLAWAY-HEX-BLACK-TOUR-GOLF-BALLS-72-BALLS-/251159103803?pt=US_Golf_Balls&hash=item3a7a3fc93b,http://offer.ebay.com/ws/eBayISAPI.dll?ViewBids&_trksid=p2047675.l2565&rt=nc&item=251159103803,53,18.00,2012-09-28 20:38:32,False
